id;curso;maior_nota;menor_nota;media;atingiu_media;faltas;status;evadiu;atraso;acordo;periodo
34404;Administração;8;5;6,14;1;6;Cursando;0;0;0;6
34409;Matemática;8,5;5;6,78;1;4;Cursando;0;0;0;6
34410;Biologia;6,5;1;2,93;0;20;Cursando;0;0;0;4
34411;Gastronomia;9,5;5;6,14;1;6;Cursando;0;1;0;6
34412;Matemática;5;0,5;2,64;0;20;Cursando;0;1;0;6
34417;Enfermagem;10;5,5;7,07;1;4;Cursando;0;1;0;8
34419;Gastronomia;2;0;0,88;0;38;Cursando;0;0;0;4
34421;Educação Física;7,5;5;6,4;1;20;Cursando;0;1;0;8
34422;Educação Física;9;2;5,94;1;6;Cursando;0;1;0;6
34423;Gastronomia;8,5;5;6;1;4;Cursando;0;0;0;6
34424;Matemática;2;0;0,9;0;16;Cursando;0;0;0;6
34427;Matemática;9;0,5;5,69;1;46;Cursando;0;0;0;6
34429;Gastronomia;9,5;7;8,61;1;4;Outros;0;0;0;4
34433;Educação Física;8;4;5,88;1;18;Cursando;0;0;0;6
34436;Educação Física;8,5;5,5;6,9;1;8;Cursando;0;0;0;10
34444;Enfermagem;8;2;6,06;1;8;Cursando;0;0;0;8
34449;Administração;6;1;4,08;0;20;Cursando;0;0;0;6
34453;Educação Física;1,5;0;0,5;0;40;Cursando;0;0;0;4
34460;Administração;8,5;5,5;6,8;1;0;Cursando;0;1;0;6
34461;Matemática;8;5,5;7,17;1;10;Cursando;0;1;0;6
34463;Educação Física;8;0;2,9;0;20;Cursando;0;1;0;4
34464;Educação Física;7;0,5;4;0;24;Cursando;0;1;0;8
34465;Biologia;10;0,5;6,4;1;27;Cursando;0;0;0;6
34467;Educação Física;8;3,5;6;1;4;Cursando;0;1;0;8
34468;Administração;8,5;6;7,3;1;4;Cursando;0;0;0;6
34472;Educação Física;8;0;1,79;0;38;Evadido;1;1;0;4
34473;Educação Física;10;0,5;5,38;1;12;Cursando;0;1;0;6
34480;Letras;9;0;2,43;0;24;Cursando;0;1;0;4
34481;Enfermagem;8,5;2,5;6,3;1;8;Cursando;0;1;0;6
34483;Gastronomia;8,5;3;5,57;1;8;Cursando;0;1;0;6
34488;Enfermagem;10;5;7;1;8;Cursando;0;0;0;6
34490;Enfermagem;4;0,5;2,4;0;16;Evadido;1;0;0;6
34491;Matemática;10;8,5;9,39;1;6;Cursando;0;0;0;6
34492;Matemática;10;7,5;9,28;1;6;Cursando;0;0;0;6
34494;Administração;8,5;7;8,1;1;6;Cursando;0;0;0;6
34495;Gastronomia;8;5;6,36;1;16;Cursando;0;0;0;6
34497;Letras;10;5;7,67;1;6;Cursando;0;1;0;6
34498;Educação Física;8;5;6,13;1;12;Cursando;0;0;0;6
34499;Administração;8;3,5;5,5;1;14;Cursando;0;1;0;4
34502;Letras;9,5;3;6,06;1;6;Cursando;0;1;0;6
34505;Enfermagem;8,5;5;6,5;1;6;Cursando;0;1;0;6
34507;Administração;7,5;5;6,2;1;8;Cursando;0;1;0;6
34518;Administração;5;0,5;2,57;0;12;Cursando;0;0;0;6
34521;Administração;8,5;5;6,64;1;4;Cursando;0;0;0;6
34523;Administração;6;1,5;3,83;0;12;Evadido;1;0;0;6
34527;Enfermagem;10;5,5;7,95;1;4;Cursando;0;0;0;6
34531;Enfermagem;10;7,5;8,55;1;4;Cursando;0;1;0;6
34532;Matemática;10;5,5;7,33;1;2;Cursando;0;0;0;6
34533;Letras;6;3,5;4,92;0;8;Evadido;1;0;0;8
34534;Enfermagem;8,5;4;6;1;10;Cursando;0;1;0;6
34535;Educação Física;10;5;7;1;8;Cursando;0;1;0;6
34543;Letras;10;5;7,94;1;8;Cursando;0;0;0;6
34545;Educação Física;8;5;6,33;1;14;Cursando;0;1;0;8
34546;Letras;10;6;9,11;1;6;Cursando;0;0;0;6
34550;Educação Física;10;8;9,5;1;6;Cursando;0;0;0;4
34554;Biologia;0;0;0;0;68;Evadido;1;1;1;6
34557;Administração;7,5;4,5;5,5;1;18;Cursando;0;1;0;4
34558;Letras;10;5;7,83;1;6;Cursando;0;1;0;6
34560;Enfermagem;5;0;2,4;0;16;Cursando;0;1;0;4
34564;Educação Física;10;6,5;7,88;1;4;Cursando;0;1;0;6
34567;Administração;8,5;5,5;6,14;1;12;Cursando;0;1;0;6
34568;Letras;9,5;3,5;6,83;1;14;Cursando;0;1;0;6
34573;Matemática;10;3;5,45;1;12;Cursando;0;0;0;6
34580;Administração;5,5;0,5;3,5;0;34;Evadido;1;1;0;6
34582;Educação Física;7;5;5,4;1;12;Cursando;0;0;0;8
34583;Letras;10;6;8,58;1;6;Cursando;0;1;0;6
34595;Administração;8,5;5;6,5;1;2;Cursando;0;0;0;6
34596;Biologia;9,5;5;6,97;1;6;Cursando;0;1;0;4
34597;Administração;9,5;2;5,36;1;12;Cursando;0;1;0;6
34599;Enfermagem;5;0;2,1;0;18;Cursando;0;1;0;8
34601;Administração;3;0;1,4;0;24;Evadido;1;1;0;6
34602;Enfermagem;10;6,5;7,8;1;6;Cursando;0;1;0;6
34606;Gastronomia;8,5;6,5;7,43;1;0;Cursando;0;1;0;6
34616;Letras;7;2,5;5,06;1;16;Cursando;0;0;0;6
34617;Educação Física;9,5;5,5;6,88;1;12;Cursando;0;1;0;6
34618;Matemática;8,5;5;6,56;1;8;Cursando;0;0;0;6
34619;Enfermagem;7,5;5,5;6,42;1;2;Cursando;0;1;0;10
34620;Administração;8;0,5;4,1;0;22;Cursando;0;0;0;6
34623;Letras;7,5;0,5;5,28;1;10;Cursando;0;1;0;6
34625;Letras;9;5;7,56;1;20;Cursando;0;1;0;6
34628;Letras;10;6,5;8,17;1;2;Cursando;0;1;0;6
34629;Matemática;9;6,5;7,56;1;6;Cursando;0;1;0;6
34630;Administração;7;5;6,1;1;16;Cursando;0;0;0;6
34631;Letras;7,5;1,5;5,19;1;10;Cursando;0;0;0;6
34633;Enfermagem;10;2,5;6,78;1;4;Cursando;0;0;0;6
34634;Matemática;8;0;4,21;0;18;Evadido;1;1;0;4
34637;Gastronomia;10;7,5;8,86;1;8;Cursando;0;0;0;6
34638;Biologia;7,94;1;4,49;0;20;Cursando;0;1;0;4
34641;Administração;10;6;8,3;1;4;Cursando;0;0;0;6
34643;Letras;10;7;8,94;1;4;Cursando;0;0;0;6
34644;Educação Física;9,5;5;6,69;1;8;Cursando;0;0;0;6
34645;Administração;6;2;4,57;0;4;Cursando;0;1;0;4
34648;Administração;10;6,5;7,7;1;2;Cursando;0;0;0;6
34650;Matemática;7,5;5;6,25;1;8;Cursando;0;1;0;4
34652;Enfermagem;7,5;2;4,25;0;6;Cursando;0;1;0;4
34661;Letras;9,5;4,5;6,89;1;10;Cursando;0;1;0;6
34662;Administração;8,5;5;6,4;1;10;Cursando;0;0;0;6
34675;Matemática;7,5;0,5;4,75;0;20;Cursando;0;1;0;4
34676;Matemática;10;0,5;4,38;0;20;Cursando;0;1;0;6
34680;Educação Física;8;5;6,14;1;12;Cursando;0;1;0;6
34683;Administração;8,5;5;6;1;14;Cursando;0;1;0;6
34691;Letras;10;5,5;8,19;1;8;Cursando;0;0;0;8
34693;Administração;7,5;5;6,4;1;12;Cursando;0;0;0;6
34697;Educação Física;9,5;7,5;8,38;1;12;Cursando;0;0;0;10
34699;Biologia;8;1;5,17;1;11;Cursando;0;1;0;6
34704;Letras;6;2;4,5;0;12;Cursando;0;1;0;4
34706;Administração;8;1;4,83;0;6;Cursando;0;0;0;6
34708;Enfermagem;10;8,5;9,35;1;4;Cursando;0;0;0;6
34710;Administração;6,5;3;4,7;0;20;Cursando;0;1;0;6
34713;Letras;8;0,5;4,88;0;34;Cursando;0;0;0;6
34714;Letras;9,5;6;8,2;1;6;Evadido;1;0;0;6
34717;Administração;7;4,5;5,75;1;10;Cursando;0;1;0;6
34718;Letras;10;3,5;6,25;1;16;Cursando;0;1;0;6
34720;Gastronomia;7;2,5;4,71;0;8;Cursando;0;0;0;6
34724;Educação Física;8;0;4,5;0;38;Cursando;0;1;0;6
34726;Educação Física;10;7;8,5;1;4;Cursando;0;0;0;10
34727;Administração;7;1;4,86;0;28;Cursando;0;0;0;6
34728;Administração;8;3;4,7;0;2;Cursando;0;0;0;6
34730;Enfermagem;9,5;7;8,36;1;2;Cursando;0;0;0;8
34731;Educação Física;6;2;4,5;0;14;Evadido;1;1;0;6
34732;Administração;1;0,5;0,83;0;34;Evadido;1;1;0;6
34734;Educação Física;6,5;5,5;5,9;1;10;Cursando;0;0;0;10
34738;Administração;9,5;2,5;5,83;1;10;Cursando;0;1;0;4
34739;História;3;0;1,25;0;18;Cursando;0;0;0;2
34740;Enfermagem;7,5;1,5;5,67;1;10;Cursando;0;0;0;6
34742;Letras;7;0;3,67;0;20;Cursando;0;1;0;8
34743;Administração;8;2;5,58;1;20;Cursando;0;1;0;6
34747;Enfermagem;8;5;6,67;1;12;Cursando;0;1;0;4
34748;Educação Física;7;3,75;5,39;1;10;Cursando;0;1;0;8
34750;Educação Física;9,5;5;6,36;1;4;Cursando;0;1;0;4
34752;Educação Física;8,5;3,5;5,83;1;6;Cursando;0;1;0;6
34756;Educação Física;9,5;2,5;6,5;1;4;Cursando;0;0;0;6
34765;Matemática;8;5;6,63;1;4;Cursando;0;1;0;6
34766;Gastronomia;9;5;6;1;2;Cursando;0;1;0;6
34769;Administração;7;0,5;3,58;0;24;Cursando;0;0;0;6
34770;Letras;9;1,5;6,33;1;12;Cursando;0;0;0;4
34771;Gastronomia;8;0,5;4,79;0;16;Cursando;0;0;0;6
34794;Gastronomia;9;5;6,39;1;6;Cursando;0;1;0;6
34796;Letras;10;6,5;8,72;1;6;Cursando;0;1;0;6
34797;Matemática;9;4,5;6,28;1;8;Cursando;0;0;0;6
34803;Administração;5,5;2;4;0;12;Cursando;0;1;0;4
34812;Gastronomia;5,5;1,5;3,73;0;20;Cursando;0;1;0;2
34816;Educação Física;7;5,5;6,38;1;2;Cursando;0;1;0;8
34818;Educação Física;10;5;7,06;1;6;Cursando;0;1;0;6
34821;Enfermagem;9,5;5;6,35;1;4;Cursando;0;0;0;6
34825;Administração;3,5;0,5;2,14;0;18;Cursando;0;0;0;4
34826;Matemática;0;0;0;0;54;Cursando;0;1;0;4
34827;Educação Física;7,5;3;5,3;1;2;Cursando;0;0;0;4
34837;Letras;9,5;3;6,29;1;2;Cursando;0;0;0;6
34843;Administração;8;1,5;5,08;1;20;Cursando;0;0;0;6
34844;Educação Física;8,5;0,5;4,2;0;12;Cursando;0;1;0;8
34845;Educação Física;8,5;1;4,67;0;16;Cursando;0;0;0;6
34847;Educação Física;9;7;7,79;1;8;Cursando;0;1;0;8
34863;Educação Física;8,5;6;6,92;1;8;Cursando;0;0;0;10
34869;Gastronomia;9,5;2;4,92;0;8;Cursando;0;1;0;4
34875;Administração;3,5;0;1,17;0;22;Evadido;1;1;0;6
34879;Educação Física;0,5;0;0,07;0;56;Evadido;1;1;0;6
34884;Administração;6;2;4,83;0;24;Cursando;0;0;0;6
34885;Administração;6,5;2;4,25;0;6;Cursando;0;0;0;4
34890;Educação Física;8;2;5;1;12;Cursando;0;1;0;8
34894;Educação Física;8,5;5;6,81;1;4;Cursando;0;0;0;6
34906;Gastronomia;6,5;5;5,64;1;12;Cursando;0;1;0;6
34908;Enfermagem;3,5;1;2,1;0;24;Cursando;0;0;0;2
34914;Administração;9,5;6,5;7,9;1;6;Cursando;0;0;0;6
36313;Enfermagem;10;6;8,45;1;6;Cursando;0;1;0;6
37574;Administração;10;7;8,9;1;4;Cursando;0;0;0;6
37581;Administração;7,5;4;5,9;1;0;Cursando;0;1;0;6
37583;Administração;7;5;5,5;1;12;Cursando;0;1;0;6
37587;Matemática;7;4;5,75;1;2;Cursando;0;0;0;6
37594;Letras;8,5;4,5;7,44;1;16;Evadido;1;0;0;6
37595;Administração;6;1;4,58;0;4;Cursando;0;1;0;4
37596;Administração;8,5;0,5;3,94;0;4;Evadido;1;0;0;4
37597;Administração;8;5;6,79;1;4;Cursando;0;0;0;4
37599;Administração;6,5;5;5,6;1;8;Cursando;0;1;0;6
37604;Matemática;6;0,5;3,17;0;8;Cursando;0;1;0;4
37606;Educação Física;5,5;3,5;4,7;0;2;Cursando;0;1;0;6
37613;Biologia;8;2;4,85;0;8;Cursando;0;1;0;4
37621;Gastronomia;10;7,5;8,5;1;2;Cursando;0;0;0;6
37629;Matemática;7,5;1,5;4,56;0;16;Cursando;0;0;0;6
37633;Matemática;10;5;7,44;1;4;Cursando;0;0;0;6
37634;Administração;7;0,5;3,33;0;20;Cursando;0;0;0;4
37636;Educação Física;8;0;3,83;0;32;Cursando;0;1;0;2
37638;Matemática;0,5;0;0,07;0;42;Cursando;0;1;0;4
37650;Gastronomia;8;4;5;1;2;Cursando;0;1;0;6
37653;Administração;7,5;1,5;4,42;0;12;Cursando;0;1;0;6
37654;Matemática;8,5;5;5,9;1;14;Evadido;1;1;1;6
37655;Gastronomia;9,5;1;4,17;0;16;Cursando;0;0;0;4
37656;Matemática;7,5;0;3,28;0;6;Cursando;0;0;0;4
37661;Administração;5;0;2,92;0;24;Evadido;1;1;0;4
37890;Letras;10;6;8,11;1;8;Cursando;0;0;0;6
37891;Administração;8;5,5;6,8;1;4;Cursando;0;0;0;6
37900;Gastronomia;7,5;5,5;6,83;1;4;Cursando;0;0;0;6
37905;Educação Física;10;5;7,94;1;6;Cursando;0;0;0;6
37910;Administração;7,5;0,5;4,7;0;14;Cursando;0;0;0;6
37914;Administração;8;4;5,9;1;12;Cursando;0;0;0;6
37919;Educação Física;10;6;7,94;1;4;Outros;0;0;0;6
37920;Administração;6;1;3,67;0;30;Cursando;0;0;0;4
37925;Gastronomia;10;6,5;8,21;1;0;Cursando;0;0;0;6
37929;Letras;10;5,5;8,44;1;6;Cursando;0;0;0;6
37932;Administração;9;2,5;5,57;1;10;Cursando;0;0;0;6
37935;Matemática;9,5;5;6,94;1;4;Cursando;0;0;0;6
37948;Enfermagem;9;6;7,45;1;4;Cursando;0;0;0;6
37955;Administração;9;6,5;7,6;1;16;Cursando;0;0;0;6
37959;Gastronomia;10;8,5;9,5;1;2;Cursando;0;0;0;6
37967;Biologia;9,5;5;7,92;1;6;Cursando;0;0;0;4
37973;Educação Física;10;5;6,88;1;10;Cursando;0;0;0;6
37977;Administração;10;8;8,8;1;2;Cursando;0;0;0;6
37980;Educação Física;9,5;1;6,25;1;12;Cursando;0;0;0;6
37985;Matemática;9;1,5;6,11;1;14;Cursando;0;0;0;6
37993;Administração;6,5;5;5,9;1;12;Cursando;0;0;0;6
37998;Matemática;10;5;7,06;1;6;Cursando;0;0;0;6
38002;Letras;9,5;6;7,13;1;36;Cursando;0;1;0;8
38012;Letras;10;7;9;1;2;Cursando;0;0;0;6
38018;Matemática;10;5,5;8,44;1;14;Cursando;0;0;0;6
38019;Gastronomia;9,5;5;6,5;1;8;Cursando;0;0;0;6
38028;Biologia;10;5,5;7,31;1;4;Cursando;0;0;0;6
38038;Administração;7;2;3,5;0;12;Evadido;1;0;0;6
38059;Administração;9,5;7;8,3;1;4;Cursando;0;0;0;6
38062;Gastronomia;9,5;4;5,64;1;8;Cursando;0;0;0;6
38177;Gastronomia;8,5;0,5;4,5;0;18;Cursando;0;1;0;8
38412;Matemática;9;1,5;5,27;1;10;Cursando;0;0;0;6
38415;Administração;6;2;5,14;1;14;Cursando;0;0;0;6
38427;Administração;6,5;3;4,44;0;16;Cursando;0;0;0;6
38428;Letras;8,5;5;6,92;1;6;Cursando;0;1;0;6
38431;Administração;9;6,5;7,8;1;6;Cursando;0;1;0;6
38434;Administração;7,5;3,5;5;1;8;Cursando;0;1;0;4
38439;Letras;7,5;0;3,43;0;58;Cursando;0;1;1;4
38443;Educação Física;8;5,5;6,92;1;20;Cursando;0;0;0;8
38460;Letras;10;6;7,65;1;6;Cursando;0;1;0;6
38467;Enfermagem;6;0;2,06;0;48;Cursando;0;1;0;6
38557;Letras;8,5;5;6,58;1;0;Cursando;0;0;0;4
38559;Gastronomia;7,5;5,5;6,22;1;2;Outros;0;0;0;4
38562;Biologia;9;1;5,33;1;8;Outros;0;0;0;4
38565;Administração;9;6;7,69;1;4;Cursando;0;1;0;4
38567;Biologia;9;5;7,01;1;8;Cursando;0;0;0;4
38568;Administração;8;5;6,5;1;8;Cursando;0;1;1;4
38569;Letras;7,5;0;3;0;40;Evadido;1;1;0;4
38570;Administração;6,5;4;5,63;1;4;Cursando;0;0;0;4
38572;Educação Física;8,5;4;6,29;1;4;Cursando;0;0;0;4
38574;Administração;9;5;6,81;1;4;Cursando;0;1;0;4
38576;Administração;9;2;6,25;1;4;Cursando;0;0;0;4
38578;Educação Física;10;6,5;7,92;1;2;Cursando;0;0;0;4
38583;Educação Física;6,5;3,5;5,25;1;20;Cursando;0;1;0;4
38585;Biologia;9,5;6,5;7,63;1;6;Cursando;0;0;0;4
38586;História;9;1;4,25;0;10;Cursando;0;0;0;4
38591;Gastronomia;8,5;5;6,44;1;2;Cursando;0;0;0;4
38595;Enfermagem;9;5,5;7,22;1;8;Cursando;0;0;0;4
38597;Matemática;10;7;8,56;1;0;Cursando;0;0;0;4
38598;Gastronomia;10;5,5;7,67;1;10;Cursando;0;1;0;4
38602;Educação Física;6;1,5;4,21;0;4;Cursando;0;1;0;4
38603;Administração;9;7;7,75;1;4;Cursando;0;0;0;4
38607;Administração;9,5;6;7,69;1;6;Cursando;0;1;0;4
38608;Administração;9,5;6;7,63;1;6;Cursando;0;0;0;4
38611;Enfermagem;7,5;4;5,72;1;12;Evadido;1;0;0;4
38612;Matemática;10;5;8,56;1;16;Cursando;0;0;0;4
38617;Letras;10;7;9,3;1;6;Outros;0;0;0;4
38623;Matemática;9;5,5;7,81;1;2;Cursando;0;0;0;4
38624;Matemática;6;0;3,06;0;10;Cursando;0;1;0;4
38626;Educação Física;8,5;3;5,77;1;0;Cursando;0;0;0;4
38632;Letras;8;5;6;1;2;Outros;0;0;0;4
38633;Educação Física;7;5;5,5;1;8;Cursando;0;1;0;4
38634;Administração;8,5;5;6,69;1;6;Cursando;0;0;0;4
38636;Administração;6,5;3;5,14;1;0;Cursando;0;1;0;4
38637;Letras;9,5;8;9,19;1;4;Cursando;0;0;0;6
38639;Educação Física;8,5;5;6;1;4;Cursando;0;1;0;4
38642;Biologia;9,03;5;6,34;1;0;Cursando;0;1;0;4
38644;Administração;8,5;3;5,94;1;8;Cursando;0;0;0;4
38645;Biologia;10;5;7,2;1;2;Outros;0;1;0;4
38646;Administração;5,5;0,5;3,5;0;22;Cursando;0;0;0;2
38647;Biologia;7,5;2,5;5,5;1;4;Outros;0;0;0;4
38648;Biologia;9;4;6;1;8;Outros;0;0;0;4
38652;Matemática;9,5;8;9;1;6;Cursando;0;0;0;4
38653;Matemática;8,5;5;6,63;1;6;Cursando;0;1;0;4
38655;Administração;6;0;3,61;0;22;Cursando;0;0;0;2
38656;Administração;10;7;9,31;1;8;Cursando;0;0;0;4
38658;Enfermagem;9;7;7,89;1;8;Cursando;0;0;0;4
38661;Educação Física;6,5;2;3,67;0;16;Cursando;0;0;0;4
38662;Administração;9;5;7,13;1;2;Cursando;0;0;0;4
38663;Administração;8;3;5,19;1;4;Cursando;0;0;0;4
38665;Enfermagem;6,5;3;5,5;1;12;Cursando;0;1;0;4
38666;Gastronomia;10;5;6,44;1;2;Cursando;0;0;0;4
38668;Letras;7,5;5,5;6,5;1;4;Cursando;0;0;0;4
38673;Administração;7,5;5;5,83;1;10;Cursando;0;0;0;4
38674;Administração;6,5;0,5;3,93;0;12;Cursando;0;1;0;4
38675;Educação Física;6;1,5;4;0;20;Cursando;0;1;0;4
38676;Administração;6;1,5;3,71;0;6;Cursando;0;0;0;4
38677;Matemática;10;8;9,5;1;2;Cursando;0;0;0;4
38680;Administração;9;3,5;5,89;1;10;Cursando;0;1;0;4
38682;Administração;7;5;5,5;1;8;Cursando;0;1;0;4
38685;Enfermagem;6;3,5;5,02;1;2;Cursando;0;0;0;4
38686;Letras;6,5;3;5;1;12;Cursando;0;0;0;4
38690;Administração;9;5;7,38;1;4;Cursando;0;0;0;4
38691;Administração;9,5;7;8,5;1;2;Cursando;0;1;0;4
38693;Biologia;8,5;4;6,48;1;10;Cursando;0;1;0;4
38695;Educação Física;10;6;7,58;1;4;Cursando;0;1;0;4
38698;Administração;8,5;4,5;6,94;1;4;Cursando;0;1;0;4
38701;Biologia;7;1,5;4,07;0;4;Outros;0;0;0;4
38702;Letras;8;5;6,33;1;4;Outros;0;0;0;4
38703;Letras;10;7;8,33;1;10;Cursando;0;0;0;4
38706;Letras;8;5;6,43;1;6;Cursando;0;0;0;4
38707;Letras;10;5,5;8,17;1;2;Outros;0;1;0;4
38708;Administração;8;5;6,44;1;2;Cursando;0;0;0;4
38709;Administração;6;0,5;3,69;0;4;Cursando;0;1;0;4
38715;Gastronomia;10;6;7;1;2;Cursando;0;1;0;4
38716;Gastronomia;9;2;4,44;0;12;Cursando;0;0;0;4
38718;Administração;10;9;9,63;1;0;Cursando;0;0;0;4
38719;Administração;10;8,5;9,31;1;6;Cursando;0;1;0;4
38721;Matemática;9;3;6,19;1;12;Cursando;0;1;0;4
38722;Administração;6;1;3,5;0;24;Cursando;0;0;0;4
38723;Letras;10;7;8,42;1;8;Cursando;0;0;0;4
38724;Administração;10;6;8,19;1;4;Cursando;0;0;0;4
38727;Biologia;9,5;3;6,66;1;8;Cursando;0;0;0;4
38729;Letras;9;1,5;5,42;1;10;Cursando;0;1;0;4
38730;Educação Física;5,5;2;4,33;0;6;Cursando;0;1;0;4
38731;Gastronomia;8,5;3;5,33;1;2;Cursando;0;0;0;4
38732;Administração;8,5;5;6,63;1;10;Cursando;0;0;0;4
38736;Matemática;10;7;8,94;1;8;Cursando;0;0;0;4
38737;Educação Física;7;5;5,42;1;4;Cursando;0;0;0;4
38740;Gastronomia;9;5,5;6,56;1;4;Outros;0;1;0;4
38741;Administração;8,5;5;6,13;1;4;Cursando;0;0;0;4
38742;Enfermagem;8,5;5;6,33;1;8;Cursando;0;0;0;4
38743;Administração;8,5;5,5;6,56;1;2;Cursando;0;0;0;2
38744;Educação Física;10;4;6,31;1;4;Cursando;0;0;0;4
38747;Enfermagem;7,5;5;5,83;1;12;Cursando;0;0;0;4
38748;Administração;6,5;5;5,69;1;2;Cursando;0;1;0;4
38749;Biologia;10;6,5;8;1;2;Outros;0;1;0;4
38751;Matemática;5,5;0;2,21;0;20;Cursando;0;1;0;4
38753;Educação Física;7;4;5,42;1;4;Cursando;0;1;0;4
38755;Letras;9;8,5;8,92;1;4;Cursando;0;0;0;4
38757;Enfermagem;9,5;5;6,33;1;14;Cursando;0;1;0;4
38758;Biologia;10;6;7,54;1;10;Cursando;0;0;0;4
38761;Gastronomia;7,5;5;6,33;1;4;Outros;0;0;0;4
38763;Administração;6,5;0,5;4,93;0;18;Cursando;0;0;0;4
38764;Letras;10;9;9,58;1;2;Outros;0;0;0;4
38766;Letras;10;7;8,75;1;2;Outros;0;0;0;4
38769;Administração;7;3,5;5,25;1;8;Cursando;0;0;0;4
38772;Administração;9;6;7,5;1;4;Cursando;0;1;0;4
38774;Gastronomia;9,5;7;8,28;1;2;Cursando;0;1;0;4
38775;Administração;7,5;5;6,19;1;4;Cursando;0;1;0;4
38776;Educação Física;8;2;4,75;0;10;Cursando;0;0;0;4
38778;Enfermagem;8;1,5;5,33;1;6;Cursando;0;0;0;4
38779;Matemática;8;5,5;6,5;1;6;Cursando;0;0;0;4
38781;Enfermagem;10;8;8,83;1;2;Cursando;0;0;0;4
38783;Administração;9;5,5;7,81;1;4;Cursando;0;0;0;4
38785;Letras;9,5;5,5;6,92;1;6;Cursando;0;1;0;4
38786;Matemática;8,5;4;6,31;1;0;Cursando;0;1;1;4
38789;Biologia;9,5;5;6,96;1;6;Cursando;0;1;0;4
38790;Gastronomia;9,5;5;7,22;1;2;Cursando;0;0;0;4
38791;Educação Física;8;0;2,64;0;18;Cursando;0;1;0;4
38792;Administração;8,5;4;6,25;1;10;Cursando;0;1;1;4
38793;Administração;9;6;7,88;1;2;Cursando;0;0;0;4
38794;Matemática;9,5;7;8,19;1;4;Cursando;0;1;0;4
38795;Matemática;10;5,5;7,94;1;4;Cursando;0;1;0;4
38796;Letras;10;8,5;9,33;1;4;Cursando;0;0;0;4
38797;Letras;5;0;1,43;0;38;Cursando;0;1;0;4
38799;Administração;9,5;6,5;7,81;1;12;Cursando;0;0;0;4
38800;Biologia;9,5;5;6,81;1;6;Cursando;0;1;0;4
38805;Gastronomia;10;7,5;9;1;2;Cursando;0;0;0;4
38807;Letras;8;1,5;4,42;0;10;Cursando;0;0;0;4
38808;Administração;6,5;5;5,5;1;2;Cursando;0;1;0;4
38811;Administração;7,5;6;6,75;1;12;Cursando;0;1;0;4
38813;Educação Física;7,6;4;5,93;1;16;Cursando;0;1;0;4
38814;Educação Física;10;5,5;7,25;1;8;Cursando;0;0;0;4
38815;Administração;7,5;2,5;4,89;0;8;Cursando;0;1;0;4
38816;Educação Física;7;5;6;1;4;Cursando;0;0;0;4
38817;Letras;9,5;2;7,08;1;10;Cursando;0;0;0;4
38818;Enfermagem;8,5;2;5,5;1;8;Cursando;0;0;0;4
38820;Gastronomia;9,5;5,5;7,72;1;2;Cursando;0;0;0;4
38821;Biologia;10;5,5;7,94;1;2;Cursando;0;0;0;4
38825;Gastronomia;9;2;5,5;1;4;Outros;0;1;0;4
38828;Administração;7,5;1,5;4,81;0;4;Cursando;0;0;0;4
38830;Biologia;8,5;3;5,94;1;18;Cursando;0;1;0;4
38831;Enfermagem;7;1;3,8;0;20;Cursando;0;1;1;2
38833;Gastronomia;8,5;3,5;5,44;1;2;Outros;0;0;0;4
38835;Matemática;9;3;6,5;1;4;Cursando;0;0;0;4
38836;Letras;7,5;0;4,67;0;36;Evadido;1;1;0;2
38837;Enfermagem;9;6;7,61;1;10;Cursando;0;0;0;4
38839;Educação Física;8;6;6,83;1;20;Cursando;0;1;0;4
38840;Administração;7,5;4;5,81;1;6;Cursando;0;0;0;4
38841;Biologia;9;3;6,06;1;16;Cursando;0;0;0;4
38844;Letras;8;2,5;5;1;10;Evadido;1;0;0;4
38846;Biologia;9,03;3;5,39;1;4;Cursando;0;0;0;4
38847;Administração;9;6;7,31;1;12;Cursando;0;0;0;4
38849;Biologia;9,5;5,5;7,18;1;6;Cursando;0;0;0;4
38851;Enfermagem;9;5,5;7,39;1;4;Cursando;0;1;0;4
38854;Administração;8;5;6,38;1;4;Cursando;0;1;0;4
38858;Administração;10;7,5;8,56;1;6;Cursando;0;1;0;4
38860;Educação Física;6,5;5;5,5;1;8;Cursando;0;0;0;4
38862;Administração;10;6,5;9,38;1;4;Cursando;0;0;0;4
38863;Matemática;10;7,5;9,31;1;2;Cursando;0;0;0;4
38864;Gastronomia;10;2;4,78;0;12;Evadido;1;1;0;4
38866;Educação Física;1;0;0,29;0;34;Cursando;0;0;0;4
38868;Biologia;8;3;6,38;1;2;Outros;0;0;0;4
38872;Gastronomia;7,5;2,5;4,78;0;4;Outros;0;0;0;4
38873;Educação Física;8,5;5,5;6,5;1;12;Cursando;0;0;0;4
38878;Gastronomia;9,5;2,5;5,44;1;6;Cursando;0;1;0;4
38879;Biologia;8,5;3;5,47;1;8;Cursando;0;1;0;4
38884;Educação Física;5,5;3;4,71;0;8;Evadido;1;1;0;4
38885;Matemática;9;5,5;7,19;1;4;Cursando;0;0;0;4
38887;Biologia;9,5;3;5,87;1;6;Cursando;0;0;0;4
38889;Administração;7;0;3,36;0;40;Cursando;0;0;0;4
38890;Letras;9,5;5;6,83;1;6;Cursando;0;0;0;4
38891;Gastronomia;10;8;9,22;1;2;Cursando;0;1;0;4
38892;Administração;7;2;5,33;1;4;Cursando;0;0;0;4
