id;curso;maior_nota;menor_nota;media;atingiu_media;faltas;status;evadiu;atraso;acordo;periodo
39289;Enfermagem;9,18;5;6,66;1;6;Cursando;0;1;0;6
39290;Enfermagem;9,38;2,61;5,52;1;10;Cursando;0;0;0;6
39291;Administração;7,95;0,75;3,42;0;60;Cursando;0;0;0;6
39294;Gastronomia;9,55;8,2;8,76;1;6;Cursando;0;0;0;8
39297;Administração;4,13;0,25;1,84;0;56;Evadido;1;1;0;6
39300;Enfermagem;7,38;5;6,17;1;4;Cursando;0;0;0;8
39301;Administração;6,7;5,22;6,05;1;16;Cursando;0;1;0;6
39302;Administração;7,98;1,28;4,17;0;14;Cursando;0;1;0;6
39304;Enfermagem;8,3;5,55;6,68;1;6;Cursando;0;0;0;8
39308;Letras;9,8;2,25;6,03;1;4;Cursando;0;1;0;6
39309;Educação Física;8,4;3,15;6,02;1;20;Cursando;0;1;0;6
39315;Administração;8,1;6,4;7,33;1;16;Cursando;0;1;1;8
39316;Enfermagem;9,6;5,65;7,95;1;6;Cursando;0;1;0;6
39317;Administração;2,91;0,5;1,39;0;28;Evadido;1;1;0;2
39319;Administração;6,87;0,75;4,87;0;20;Cursando;0;1;0;6
39320;Administração;6,49;2,29;4,83;0;20;Outros;0;1;0;6
39322;Educação Física;9,1;6,13;7,26;1;8;Cursando;0;1;0;8
39324;Administração;6,63;3,66;5,03;1;8;Cursando;0;0;0;6
39325;Administração;5,93;5,08;5,5;1;12;Cursando;0;1;0;8
39326;Administração;8,73;5,33;7,34;1;2;Cursando;0;1;0;6
39327;Letras;8,05;6,43;7,21;1;8;Cursando;0;0;0;6
39328;Letras;8,96;5,06;6,6;1;6;Cursando;0;1;0;8
39329;Letras;8,23;5;6,87;1;8;Cursando;0;0;0;6
39334;Educação Física;8,05;5;6,06;1;8;Cursando;0;1;0;8
39338;Gastronomia;7,38;5,33;6,1;1;12;Cursando;0;1;0;6
39340;Letras;8,9;5;7,05;1;10;Cursando;0;1;0;8
39341;Enfermagem;8,3;5,5;6,82;1;8;Cursando;0;0;0;6
39344;Educação Física;7,9;6,32;7,32;1;14;Cursando;0;0;0;10
39345;Educação Física;5;0,51;3,42;0;12;Cursando;0;1;0;6
39349;Letras;10;8,59;9,4;1;4;Cursando;0;0;0;6
39351;Biologia;7,8;1;4,96;0;10;Outros;0;0;0;6
39353;Letras;8;6,18;7,39;1;6;Cursando;0;0;0;6
39357;Administração;6,9;4,1;5,34;1;10;Cursando;0;0;0;6
39364;Letras;9,25;6,23;7,84;1;2;Cursando;0;0;0;6
39368;Educação Física;6,48;2,68;4,04;0;12;Cursando;0;1;0;6
39372;Administração;8,15;2,73;5,11;1;4;Cursando;0;1;0;6
39375;Matemática;5,99;0,35;3,65;0;52;Cursando;0;1;1;6
39377;Educação Física;6,1;1,13;4,16;0;14;Cursando;0;0;0;6
39378;Administração;6,29;5;5,3;1;6;Cursando;0;0;0;6
39379;Administração;6,58;2,78;4,42;0;6;Cursando;0;0;0;6
39383;Educação Física;7,1;3,8;5,52;1;2;Cursando;0;1;0;6
39384;Educação Física;7,83;6,28;7,36;1;12;Cursando;0;0;0;8
39385;Enfermagem;6,75;0,78;4,29;0;8;Cursando;0;1;0;6
39386;Educação Física;6,68;4,56;5,55;1;16;Cursando;0;1;0;8
39388;Enfermagem;9,88;7,18;8,96;1;5;Cursando;0;0;0;8
39390;Administração;6,65;2,99;4,92;0;12;Cursando;0;0;0;6
39393;Educação Física;9,43;5,18;6,4;1;10;Outros;0;1;0;6
39397;Enfermagem;8,63;5,19;6,56;1;6;Cursando;0;0;0;6
39402;Enfermagem;8,54;5;6,52;1;6;Cursando;0;0;0;8
39404;Administração;5;0,5;2,23;0;22;Cursando;0;1;0;6
39405;Educação Física;7,3;4,17;5,71;1;8;Cursando;0;1;0;6
39415;Administração;7,48;5,45;6,79;1;12;Cursando;0;0;0;6
39416;Gastronomia;8,18;5,16;6,83;1;8;Cursando;0;0;0;6
39417;Enfermagem;9,68;1,38;5,5;1;12;Cursando;0;0;0;6
39418;Biologia;6,93;2,65;5,44;1;6;Cursando;0;0;0;4
39420;Letras;9,25;5,95;8,25;1;18;Cursando;0;1;0;10
39426;Letras;8;2,35;5,83;1;10;Cursando;0;1;0;6
39431;Administração;6,88;5;5,47;1;18;Cursando;0;0;0;6
39433;Gastronomia;8,48;5,38;7,08;1;12;Cursando;0;1;0;8
39435;Administração;0,15;0,15;0,15;0;48;Evadido;1;1;0;6
39437;Educação Física;7,83;5;5,81;1;16;Cursando;0;1;0;4
39438;Administração;6,28;1,83;4,58;0;22;Cursando;0;1;0;6
39442;Letras;7,5;0,5;2,57;0;24;Evadido;1;1;0;6
39444;Educação Física;8,75;6,15;7,43;1;6;Cursando;0;0;0;8
39446;Administração;7,5;4,4;5,93;1;9;Outros;0;0;0;6
39447;Letras;9,14;6,7;7,66;1;12;Cursando;0;1;0;8
39449;Enfermagem;8,9;5,93;7,5;1;12;Evadido;1;1;1;6
39452;Educação Física;8,55;5,1;7,36;1;8;Cursando;0;1;0;8
39461;Matemática;7,95;5,2;6,65;1;6;Cursando;0;0;0;8
39464;Gastronomia;9,35;6;7,8;1;2;Cursando;0;1;0;6
39469;Administração;8,64;6,15;7,62;1;0;Outros;0;1;0;6
39473;Administração;9,53;6,38;7,95;1;2;Cursando;0;1;0;6
39474;Matemática;6,68;1;3,36;0;16;Evadido;1;1;0;4
39477;Educação Física;6,68;5;5,79;1;8;Cursando;0;0;0;6
39479;Gastronomia;7,53;4,08;5,89;1;12;Cursando;0;0;0;6
39481;Letras;8,7;5,59;7,5;1;6;Cursando;0;0;0;6
39482;Educação Física;3,6;0,25;1,42;0;42;Cursando;0;1;0;6
39484;Enfermagem;10;5,97;8,3;1;4;Cursando;0;0;0;6
39485;Letras;5,45;1,76;4,6;0;10;Cursando;0;1;0;6
39486;Letras;8,6;5,3;6,86;1;4;Cursando;0;0;0;6
39487;Biologia;6,78;1,48;5,12;1;26;Cursando;0;1;0;8
39488;Administração;9,01;6,13;7,67;1;4;Cursando;0;1;0;6
39489;Matemática;8,05;1,3;3,97;0;8;Cursando;0;1;0;4
39490;Letras;6,78;2,18;5,06;1;8;Cursando;0;1;0;6
39492;Letras;8,85;5;6,79;1;6;Cursando;0;1;0;6
39493;Educação Física;7,2;1;4,52;0;40;Cursando;0;1;0;6
39498;Educação Física;8,78;6,86;8,1;1;6;Cursando;0;0;0;10
39499;Letras;7,65;3,33;5,65;1;12;Cursando;0;0;0;6
39503;Educação Física;7;2,4;5,33;1;12;Cursando;0;0;0;6
39504;Gastronomia;6,23;2,22;4,79;0;18;Cursando;0;1;0;6
39505;Administração;9,88;5,61;7,52;1;8;Outros;0;0;0;6
39506;Administração;9,15;5,92;7,68;1;2;Cursando;0;0;0;6
39507;Administração;9,1;5,94;7,17;1;8;Cursando;0;0;0;6
39508;Biologia;9,31;5,18;7,22;1;6;Cursando;0;1;0;6
39511;Educação Física;6,88;5,1;6,12;1;8;Cursando;0;0;1;4
39518;Administração;7,98;5;5,9;1;14;Cursando;0;0;0;6
39522;Administração;8;0,5;4,01;0;10;Cursando;0;1;0;6
39523;Letras;9,15;1;5,54;1;38;Cursando;0;0;0;6
39524;Administração;8;5,77;6,69;1;12;Cursando;0;0;0;6
39525;Gastronomia;8,1;6,17;7,07;1;16;Cursando;0;0;0;6
39526;Administração;9,35;8,1;8,43;1;2;Cursando;0;0;0;6
39531;Letras;7,7;0;2,9;0;24;Cursando;0;0;0;6
39532;Gastronomia;8,95;6,06;6,95;1;8;Cursando;0;0;0;6
39533;História;8,14;5;7,11;1;10;Aluno Formado;0;0;0;4
39536;Gastronomia;8,43;5,85;7,2;1;2;Cursando;0;1;0;6
39539;Administração;10;8,5;9,3;1;2;Cursando;0;0;0;6
39540;Letras;8,2;3,55;6,25;1;6;Cursando;0;1;0;6
39543;Matemática;9,25;5,03;7,03;1;4;Cursando;0;0;0;6
39547;Educação Física;6,28;5,18;5,58;1;4;Cursando;0;0;0;6
39548;Gastronomia;8,13;5,73;6,4;1;12;Cursando;0;0;0;6
39550;Administração;9,08;7,48;8,43;1;4;Cursando;0;0;0;6
39551;Gastronomia;6,98;0,13;3,21;0;16;Cursando;0;0;0;4
39559;Letras;7,7;0,5;5;1;18;Cursando;0;0;0;6
39564;Matemática;9,25;5;6,59;1;6;Cursando;0;0;0;6
39565;Administração;5,28;0,88;2,01;0;30;Cursando;0;1;0;6
39569;Letras;6,25;0;2,94;0;36;Cursando;0;1;0;6
39570;Educação Física;6,85;0,95;4,33;0;28;Outros;0;1;0;8
39572;Letras;8,65;5;6,54;1;8;Cursando;0;1;0;6
39574;Gastronomia;7,95;5,25;6,43;1;6;Cursando;0;0;0;6
39577;Administração;7,2;4,2;5,37;1;14;Cursando;0;1;0;6
39578;Biologia;9,58;5;7,29;1;0;Cursando;0;0;0;6
39582;Administração;3,35;0,15;0,96;0;30;Evadido;1;1;0;6
39590;Administração;6,48;1,98;4,39;0;16;Cursando;0;1;1;4
39595;Educação Física;8,38;6,38;7,13;1;10;Cursando;0;1;0;8
39609;Administração;8,95;5;6,78;1;12;Cursando;0;1;0;6
39611;Biologia;7,8;5;5,99;1;6;Cursando;0;1;0;6
39612;Biologia;5,05;2,3;3,31;0;10;Cursando;0;1;0;6
39619;Educação Física;2,66;0,4;1,31;0;40;Cursando;0;1;0;6
39625;Gastronomia;8,55;5,31;6,78;1;12;Cursando;0;0;0;6
39628;Letras;10;6,67;8,47;1;2;Cursando;0;0;0;6
39631;Educação Física;9,75;6,6;7,5;1;4;Evadido;1;0;0;6
39632;Educação Física;8,03;4,13;6,03;1;48;Cursando;0;1;0;8
39636;Biologia;8,06;5,88;6,77;1;4;Cursando;0;0;0;6
39644;Letras;7,7;2,65;5,79;1;8;Cursando;0;1;0;6
39651;Educação Física;7,55;3,4;5,26;1;16;Cursando;0;1;0;6
39652;Enfermagem;9,8;5;7,29;1;4;Cursando;0;1;0;6
39654;Letras;7,95;2,47;5,52;1;10;Cursando;0;0;0;6
39655;Educação Física;9,15;5,73;7,39;1;16;Cursando;0;0;0;8
39656;Educação Física;6,5;5;5,64;1;16;Cursando;0;1;0;6
39657;Administração;6,23;1,25;4,24;0;12;Outros;0;0;1;4
39664;Administração;8,28;2,38;5,88;1;4;Cursando;0;1;0;6
39665;Biologia;6,4;2,45;4,74;0;10;Cursando;0;1;0;6
39673;Biologia;8,63;5,15;7,09;1;6;Cursando;0;1;0;6
39674;Educação Física;6,13;1,11;4,22;0;8;Cursando;0;1;0;8
39677;Letras;8,35;5;6,98;1;4;Cursando;0;0;0;6
39684;Administração;8,15;1,75;4,53;0;6;Cursando;0;1;0;6
39687;Gastronomia;9;5;6,57;1;12;Cursando;0;0;0;6
39691;Administração;7,27;2,48;4,24;0;16;Cursando;0;1;1;6
39692;Administração;9,02;3,73;6,66;1;2;Cursando;0;0;0;4
39692;Administração;9,02;3,73;6,66;1;2;Outros;0;0;0;6
39697;Administração;7,9;0,7;4,09;0;28;Cursando;0;1;1;6
39698;Administração;7,61;5;5,72;1;12;Cursando;0;0;0;6
39702;Administração;8,03;5,18;6,13;1;8;Cursando;0;0;0;6
39706;Educação Física;7,25;2,1;5,23;1;4;Cursando;0;0;0;6
39709;Administração;5,83;0,79;3,71;0;14;Cursando;0;0;0;4
39711;Administração;7,88;5,5;6,51;1;6;Cursando;0;1;0;6
39713;Administração;8,7;0,7;5,86;1;16;Cursando;0;0;0;8
39714;Letras;8,25;2,99;6,19;1;10;Cursando;0;1;0;6
39715;Letras;1;0;0,17;0;34;Evadido;1;1;0;6
39727;Gastronomia;8,68;6,13;7,43;1;4;Cursando;0;0;0;6
39729;Biologia;8,58;0,63;6,02;1;4;Cursando;0;0;0;6
39730;Administração;7,12;5,06;6,15;1;8;Cursando;0;0;0;6
39732;Matemática;5,23;0,63;2,07;0;14;Cursando;0;0;0;6
39733;Biologia;7,75;5;6,6;1;4;Cursando;0;0;0;6
39734;Letras;9,8;5,79;7,62;1;4;Cursando;0;1;0;6
39737;Enfermagem;9,25;5,05;6,93;1;6;Cursando;0;0;0;6
39739;Administração;9,68;7,09;8,35;1;4;Outros;0;1;0;6
39740;Letras;7,8;6,15;7,15;1;8;Cursando;0;1;0;6
39742;Gastronomia;8,68;5;6,62;1;8;Cursando;0;1;0;6
39747;Letras;9,6;8,03;9,1;1;8;Cursando;0;0;0;6
39749;Administração;9,13;5;7,43;1;8;Evadido;1;1;1;4
39750;Letras;7,5;3,05;5,58;1;10;Cursando;0;1;0;4
39755;Gastronomia;9,3;5,4;7,22;1;4;Cursando;0;1;0;6
39758;Enfermagem;7,43;1,13;3,69;0;30;Cursando;0;1;0;6
39769;Biologia;5,15;0,5;1,48;0;46;Cursando;0;0;0;8
39770;Educação Física;7,7;5,28;6,51;1;10;Cursando;0;0;0;6
39776;Educação Física;7,38;3,98;5,62;1;6;Cursando;0;0;0;6
39779;Letras;9,4;5,48;7,24;1;4;Cursando;0;1;0;6
39784;Administração;7,7;1,65;5,62;1;16;Cursando;0;1;0;8
39785;Enfermagem;9,28;4,23;6,59;1;8;Cursando;0;1;0;6
39789;História;6,6;0,88;4,45;0;6;Cursando;0;0;0;4
39790;Gastronomia;8,53;5;6,87;1;4;Cursando;0;1;0;6
39791;Administração;7,25;5;5,86;1;16;Cursando;0;1;0;6
39794;Educação Física;6,7;3,38;5,16;1;12;Cursando;0;1;0;6
39797;Letras;8,33;5;6,45;1;6;Cursando;0;1;0;6
39804;Gastronomia;7,83;5,03;6,45;1;6;Cursando;0;0;0;6
39808;Matemática;9,75;5;6,53;1;8;Cursando;0;0;0;6
39809;Educação Física;6,8;1,95;3,54;0;12;Cursando;0;1;0;6
39813;Educação Física;8,42;5;6,89;1;14;Cursando;0;0;0;9
39823;Biologia;5,02;3,9;4,73;0;8;Cursando;0;1;1;8
39826;Enfermagem;9,63;5;7,12;1;4;Cursando;0;1;0;6
39827;Letras;5,77;3,75;5,09;1;8;Cursando;0;0;0;6
39830;Administração;7,3;3;5,58;1;18;Evadido;1;1;0;6
39841;Administração;7,5;1,5;4,36;0;24;Cursando;0;0;0;6
39843;Letras;7,78;5,32;6,51;1;4;Cursando;0;0;0;6
39844;Administração;9,55;6,15;8,3;1;10;Cursando;0;1;0;6
39845;Letras;6,4;2,6;5,07;1;12;Cursando;0;1;0;6
39847;Educação Física;9,31;3,06;5,47;1;18;Cursando;0;1;0;2
39849;Administração;7,95;1,63;4,82;0;10;Cursando;0;1;0;2
39850;Matemática;7,03;0,13;3,4;0;16;Cursando;0;1;0;6
39852;Administração;5,7;1,23;3,16;0;12;Evadido;1;1;1;6
39853;Enfermagem;5;0,63;2,37;0;18;Evadido;1;1;1;6
39854;Administração;6,68;3,83;5,3;1;4;Cursando;0;0;0;6
39855;Gastronomia;8,79;3,73;6,47;1;12;Cursando;0;0;0;6
39858;Educação Física;7,7;5,15;6,52;1;12;Cursando;0;0;0;6
39866;Enfermagem;6,55;1,4;4,01;0;8;Evadido;1;1;0;6
39870;Administração;6,85;1,55;4,68;0;12;Cursando;0;0;0;8
39871;Biologia;9,7;5,1;7,42;1;0;Cursando;0;1;0;6
39876;Enfermagem;8,43;5;6,34;1;4;Cursando;0;0;0;6
39879;Administração;7,8;6,53;7,18;1;4;Cursando;0;1;0;6
39883;Administração;7,58;0,88;2,45;0;28;Evadido;1;0;0;8
39887;Educação Física;9,05;3,9;6,03;1;20;Cursando;0;1;1;8
39894;Enfermagem;10;6,95;8,86;1;2;Cursando;0;0;0;6
39896;Educação Física;3,6;0;0,9;0;36;Evadido;1;0;0;6
39897;História;5,6;1,5;3,63;0;12;Evadido;1;1;0;4
39898;Educação Física;5,96;0,75;2,43;0;28;Cursando;0;0;0;6
39899;Enfermagem;8,8;2,75;4,9;0;10;Cursando;0;0;0;6
39900;Educação Física;8,8;5,4;6,64;1;4;Cursando;0;0;0;8
39902;Educação Física;5,97;0;1,16;0;52;Cursando;0;1;0;6
39904;Enfermagem;9,88;6,94;8,7;1;2;Cursando;0;1;0;6
39907;Matemática;5,76;1,99;3,59;0;6;Evadido;1;1;0;6
39908;Enfermagem;9,45;5,25;7,93;1;5;Cursando;0;0;0;6
39911;Administração;6,33;0,79;4,4;0;16;Cursando;0;0;0;6
39914;Letras;9,1;7,6;8,6;1;6;Cursando;0;0;0;6
39917;Biologia;9,63;5,45;7,47;1;2;Cursando;0;1;0;6
39920;Enfermagem;10;5,95;8,54;1;6;Cursando;0;0;0;6
39922;Letras;7,7;5;6,11;1;7;Cursando;0;0;0;6
39924;Letras;7,5;3,4;5,18;1;8;Cursando;0;1;0;6
39925;Educação Física;7,35;5;5,94;1;10;Cursando;0;1;0;6
39926;Letras;8,2;1;3,9;0;30;Cursando;0;0;0;6
39927;Educação Física;10;6,9;8,64;1;2;Cursando;0;0;0;6
39930;Gastronomia;8,88;5,1;6,81;1;4;Cursando;0;1;0;6
39933;Educação Física;7,48;5,19;6,91;1;6;Cursando;0;0;0;6
39939;Biologia;8,88;5;6,29;1;4;Cursando;0;1;0;6
39941;Administração;5,9;5;5,33;1;2;Cursando;0;1;0;6
39942;Letras;9,15;6,79;8,21;1;4;Cursando;0;0;0;6
39944;Letras;8,2;4,08;6,27;1;10;Cursando;0;1;0;6
39945;Gastronomia;9,8;5,7;7,86;1;2;Cursando;0;1;0;6
39947;Educação Física;8,25;7,05;7,91;1;0;Aluno Formado;0;0;0;10
39952;Gastronomia;8,18;5,91;7,1;1;8;Cursando;0;1;1;6
39959;História;6,87;5,25;6,24;1;8;Cursando;0;0;0;4
39965;Administração;5,33;0,5;2,47;0;18;Outros;0;1;0;4
39974;Administração;8,33;5;6,18;1;6;Cursando;0;1;0;4
39978;Enfermagem;7,8;0;3,69;0;12;Evadido;1;0;0;6
39980;Biologia;7,93;5;6,48;1;0;Cursando;0;0;0;6
39981;Educação Física;9,05;5,3;6,38;1;6;Cursando;0;1;0;8
39984;Biologia;8,41;5;5,92;1;4;Cursando;0;1;0;6
39989;Educação Física;6,7;1,35;4,23;0;4;Cursando;0;0;0;8
39992;Administração;0,32;0;0,11;0;34;Evadido;1;1;0;6
39993;Letras;8,95;5,45;6,59;1;10;Cursando;0;0;0;8
39994;Administração;8,88;6,23;7,53;1;4;Outros;0;1;0;6
40004;Administração;8,86;7,51;8,23;1;4;Cursando;0;1;0;6
40018;Educação Física;8,55;5,26;7,3;1;8;Cursando;0;0;0;8
40020;Administração;6,58;2,73;4,86;0;14;Cursando;0;1;0;6
40025;Educação Física;8,35;3,73;6,26;1;4;Cursando;0;0;0;6
40026;Administração;9;5,45;6,37;1;12;Evadido;1;1;0;8
40034;Enfermagem;9,63;5,23;6,81;1;4;Cursando;0;0;0;6
40037;Enfermagem;9,88;7,03;8,62;1;4;Cursando;0;0;0;6
40041;Educação Física;8,03;5,37;6,55;1;6;Cursando;0;0;0;6
42673;Letras;8,85;5,85;6,8;1;6;Cursando;0;0;0;6
42676;Matemática;9,88;7,24;8,87;1;6;Cursando;0;0;0;6
42678;Administração;6,3;5;5,36;1;18;Cursando;0;0;0;6
42685;Letras;8,45;4,28;6,08;1;6;Cursando;0;1;0;6
42689;Biologia;8,3;3,53;5,94;1;8;Cursando;0;0;0;6
42693;Gastronomia;7,48;5;5,97;1;2;Cursando;0;0;0;6
42698;Educação Física;7,88;3,49;5,32;1;8;Cursando;0;0;0;6
42702;Educação Física;7,95;5;5,59;1;16;Cursando;0;1;0;6
42704;Educação Física;9,03;5;6,63;1;6;Cursando;0;1;1;6
42717;Letras;8,5;3,35;6,78;1;8;Cursando;0;1;0;6
42719;Letras;6,76;3,75;5,64;1;12;Outros;0;1;0;4
42720;Letras;8,4;1,2;5,12;1;12;Cursando;0;1;0;6
42721;Educação Física;7,5;4,15;6,07;1;12;Cursando;0;0;0;8
42724;Administração;6,33;3,48;4,9;0;10;Cursando;0;1;0;4
42730;Gastronomia;6,5;5;5,47;1;6;Outros;0;1;0;4
42753;Administração;5,95;1,35;3,79;0;10;Cursando;0;1;0;4
42761;Educação Física;5,28;5;5,09;1;4;Cursando;0;0;0;6
42766;Letras;9,8;5,08;7,3;1;6;Cursando;0;0;0;6
42774;Letras;6,55;0,5;3,41;0;30;Cursando;0;1;1;6
42778;Educação Física;6,8;3,35;5,31;1;12;Cursando;0;1;0;6
42779;Gastronomia;7,75;3,1;6,36;1;4;Cursando;0;0;0;2
42787;Administração;7,4;5;5,9;1;8;Cursando;0;1;0;8
43060;Administração;9,6;7,69;8,4;1;4;Cursando;0;0;0;8
43063;Gastronomia;0,8;0;0,46;0;28;Evadido;1;1;0;4
43083;História;7,39;1,36;3,39;0;12;Cursando;0;1;0;4
43085;História;1,25;0;0,31;0;36;Cursando;0;0;0;2
43088;Biologia;9,82;8;8,92;1;2;Cursando;0;0;0;2
43093;História;6,4;0,5;3,34;0;14;Cursando;0;0;0;4
43101;História;1,56;0;0,77;0;20;Evadido;1;1;0;2
43113;Biologia;9,84;8,25;9,1;1;6;Cursando;0;0;0;2
43122;História;5;0;2,43;0;16;Cursando;0;0;0;2
43212;Letras;8,97;5,7;7,1;1;8;Cursando;0;1;0;8
43215;Letras;6,6;0,15;3,62;0;36;Cursando;0;0;0;6
43240;Gastronomia;9,88;5;7,91;1;4;Cursando;0;0;0;6
43243;Educação Física;8,15;5,05;6,51;1;8;Cursando;0;0;0;6
43249;Gastronomia;10;6,7;8,55;1;4;Cursando;0;0;0;6
43250;Gastronomia;8,45;5;7,18;1;8;Cursando;0;0;0;6
43255;Enfermagem;7,4;0,62;4,79;0;16;Cursando;0;0;0;6
43258;Administração;7,85;5;6,56;1;8;Cursando;0;0;0;6
43262;Biologia;9,45;3,45;6,04;1;8;Cursando;0;0;0;6
43268;Matemática;7,08;2,18;5,52;1;10;Cursando;0;0;0;2
43273;Administração;9,16;7,3;8,14;1;8;Cursando;0;0;0;6
43274;Administração;9,03;8,19;8,68;1;2;Cursando;0;0;0;6
43284;Enfermagem;8,8;5,16;6,66;1;8;Cursando;0;0;0;6
43290;Matemática;9,5;6,05;8,05;1;6;Cursando;0;0;0;6
43293;Administração;8,22;5,63;7,47;1;0;Outros;0;0;0;6
43299;Educação Física;6,85;5,32;6,04;1;8;Cursando;0;0;0;6
43302;Matemática;9,8;5,63;7,84;1;8;Cursando;0;0;0;6
43305;Administração;6,54;5,35;6,21;1;6;Outros;0;0;0;6
43311;Enfermagem;9,75;5,59;8,17;1;4;Cursando;0;0;0;6
43314;Educação Física;8,44;1;6,22;1;12;Cursando;0;0;0;8
43319;Gastronomia;9,18;7,25;8,38;1;4;Cursando;0;0;0;6
43320;Administração;9,1;3,3;6,47;1;12;Cursando;0;0;0;6
43330;Letras;9,65;3,74;7,02;1;8;Cursando;0;0;0;6
43338;Biologia;9,75;4,5;7,16;1;0;Cursando;0;0;0;6
43345;Enfermagem;7,83;4,43;6,46;1;4;Cursando;0;0;0;4
43350;Enfermagem;8,78;5;7,32;1;6;Cursando;0;0;0;6
43353;Administração;6,98;1,68;3,54;0;28;Cursando;0;0;0;6
43363;Administração;9,19;7,93;8,61;1;4;Outros;0;0;0;6
43366;Educação Física;7,45;4,65;5,71;1;6;Cursando;0;0;0;6
43375;Educação Física;7,25;5;6,05;1;14;Cursando;0;0;0;6
43378;Administração;9,63;8;9,17;1;2;Cursando;0;0;0;6
43386;Letras;9,6;5;7,53;1;4;Cursando;0;0;0;6
43394;Administração;6,16;5;5,7;1;14;Cursando;0;0;0;6
43396;Biologia;8,53;1,38;3,97;0;8;Evadido;1;0;0;6
43403;Biologia;5,4;4,31;4,97;0;12;Cursando;0;0;0;6
43406;Educação Física;6,2;5;5,5;1;4;Cursando;0;0;0;6
43409;Matemática;9,5;5;6,97;1;4;Cursando;0;0;0;6
43426;Letras;8,45;5,15;7,18;1;10;Cursando;0;0;0;8
43430;Educação Física;7,32;5,27;6,18;1;6;Cursando;0;0;0;6
43448;Gastronomia;8,78;5,11;7,04;1;4;Cursando;0;0;0;6
43451;Administração;7,58;5;6,05;1;6;Cursando;0;0;0;6
43454;Enfermagem;8,05;5;6,31;1;2;Cursando;0;0;0;6
43462;Letras;8,12;5,53;6,95;1;6;Cursando;0;0;0;6
43468;Educação Física;6,77;5;5,83;1;2;Cursando;0;0;0;6
43469;Matemática;9,88;6,31;8,66;1;0;Cursando;0;0;0;6
43474;Educação Física;8,63;5,22;6,68;1;4;Cursando;0;0;0;6
43475;Enfermagem;9,35;5;7,73;1;4;Cursando;0;0;0;6
43482;Administração;7,55;1,1;5,13;1;16;Cursando;0;0;0;6
43483;Enfermagem;10;5,45;8,24;1;4;Cursando;0;0;0;6
43491;Letras;8,95;6,5;7,84;1;4;Cursando;0;0;0;4
43500;Matemática;8,75;5;6,8;1;8;Cursando;0;0;0;6
43503;Gastronomia;7,9;5;6,42;1;4;Cursando;0;0;0;6
43625;Gastronomia;5,15;2,5;4,28;0;6;Cursando;0;0;0;4
43631;Biologia;9,05;5;6,7;1;8;Cursando;0;0;0;4
43636;Administração;7,98;5,38;6,24;1;4;Cursando;0;0;0;4
43637;Enfermagem;9,5;5,45;7,3;1;2;Cursando;0;0;0;4
43640;Letras;7,62;5,2;6,44;1;4;Cursando;0;0;0;4
43661;Matemática;9,5;5,04;6,96;1;6;Cursando;0;0;0;4
43666;Administração;7,55;4,15;5,89;1;6;Cursando;0;0;0;4
43671;Enfermagem;9,3;5,85;7,4;1;4;Cursando;0;0;0;4
43675;Administração;9,38;5;7,12;1;0;Cursando;0;0;0;4
43678;Administração;9;1,7;5,58;1;10;Cursando;0;0;0;4
43685;Educação Física;8,4;5;6,14;1;4;Cursando;0;0;0;4
43699;Administração;8,55;5;6,54;1;6;Cursando;0;0;0;4
43916;Gastronomia;8,35;5,1;6,43;1;8;Cursando;0;1;0;10
43930;Administração;9,37;7,36;8,5;1;4;Cursando;0;0;0;6
43935;Gastronomia;7,95;5;6,35;1;14;Cursando;0;1;0;8
43940;Administração;8,3;5,71;6,65;1;6;Cursando;0;1;0;6
43943;Matemática;5,65;3,3;4,24;0;8;Cursando;0;0;0;6
43946;Gastronomia;7,98;5;5,98;1;4;Cursando;0;0;0;6
43949;Enfermagem;9,1;4,35;6,23;1;6;Cursando;0;1;0;6
43950;Matemática;9,1;4;5,91;1;6;Cursando;0;1;0;6
43962;Administração;7,05;1,38;4,35;0;14;Cursando;0;1;0;6
43963;Gastronomia;7,7;1,9;5,3;1;8;Cursando;0;0;0;6
43966;Enfermagem;6,68;0,13;2,93;0;22;Cursando;0;0;0;6
43969;Enfermagem;8,5;5;7,21;1;8;Cursando;0;0;0;6
43972;Educação Física;7,7;0,5;4,62;0;32;Cursando;0;0;0;6
43985;Educação Física;6,88;3,44;5,15;1;20;Cursando;0;1;0;4
43989;Gastronomia;5,1;0;2,24;0;36;Cursando;0;1;0;4
43998;Educação Física;8,08;5;6,31;1;14;Cursando;0;1;0;6
44001;Enfermagem;8,25;5,05;6,37;1;8;Cursando;0;0;0;10
44005;Educação Física;8,33;5,11;6,63;1;10;Cursando;0;1;0;6
44023;Educação Física;9,44;6,15;8,16;1;4;Cursando;0;0;0;4
44024;Ciências Contábeis;8,2;5,56;7,17;1;10;Cursando;0;0;0;2
44027;Administração;8,63;5,01;7,56;1;6;Cursando;0;1;0;4
44041;Biologia;8,93;1,5;5,98;1;6;Cursando;0;1;0;4
44061;Administração;9,75;8,1;8,99;1;4;Outros;0;0;0;4
44064;Administração;10;7,4;9,08;1;2;Cursando;0;1;0;4
44076;Letras;7,15;4,3;5,8;1;16;Cursando;0;0;0;4
44079;Educação Física;6,25;5;5,47;1;12;Cursando;0;0;0;4
44083;Educação Física;5,78;3,71;4,87;0;2;Cursando;0;0;0;4
44108;Educação Física;6,55;3,45;5,26;1;6;Cursando;0;0;0;4
